word,score
word,similarity
Well-being,1.0000000000000002
well-being,0.9278330821749674
 Well-being,0.9044651136056707
 well-being,0.8834934982825892
Fellness,0.5933818849069636
Happiness,0.5694811334717875
Thrivingness,0.5682991483786716
Welfare,0.5606503892956605
Healthiness,0.5591021866937852
 Welfaring,0.558535138502325
Welfaring,0.554673278373776
 Thrivingness,0.550077157766253
 thrivingness,0.548529408878632
welfare,0.5442233259781505
 Healthiness,0.5406615873717603
Wellfare,0.5343053330875795
happiness,0.5256755410184097
weal,0.5224208721536497
healthiness,0.5206567512942345
Healthfulness,0.5204008387721082
Blessedness,0.5107728822242484
Health,0.5086119279690087
 wellfare,0.5081412958654135
welfaring,0.5066025094951181
Well-wish,0.5034859356196932
 welldoing,0.5025896296166167
Well-liking,0.5010392120742505
 Betterness,0.5002660435922328
thrivingness,0.4990414028134039
 Wellfare,0.4979322405844934
Prosperity,0.4956699462978246
wellfare,0.4952726821866197
 healthiness,0.49512125604512286
Unwellness,0.49203126278695264
Welldoing,0.4919714352019773
 Healthfulness,0.49098954905782694
Betterness,0.49066732628246446
Wholeness,0.49025429756967126
 welfaring,0.48996559656224065
 Welldoing,0.4874091990087838
Beneficialness,0.48578853584353776
 welfare,0.48553506199067065
 Blessedness,0.48453322910743823
weal-balanced,0.483715538616705
Contentment,0.4828893376762699
Benevolence,0.4812416803375607
healthfulness,0.4810068761567091
 Welfare,0.4799558277536673
health,0.47815369930366297
 blessedness,0.47768271445850624
Weal,0.47766857225918913
Flourishing,0.47751304216386914
Healthful,0.47515678684360024
 Beneficialness,0.47490306014037154
Thriving,0.4712824566283647
 Unwellness,0.46979709003668624
Healthy,0.46896392526909086
welldoing,0.4637550635877758
 Contentment,0.46323705898293704
 healthfulness,0.4631394775662075
well-liking,0.46233178699150906
Vitality,0.4622838901217189
Welcomeness,0.4621521817115663
Being,0.4617913003383121
 Thriving,0.4615092131965048
Wealth,0.4614527789223531
Positivity,0.46112213106186484
unwellness,0.46043637223646405
Weal-balanced,0.4603401849027156
Self-esteem,0.4594814787194891
Healthfully,0.4592029091237588
Satisfaction,0.45819535068274925
 Welcomeness,0.45754524411726405
Beneficence,0.45715679590048075
Enjoyment,0.4562762865107021
 Healthful,0.45624780194325726
betterness,0.45579562108258903
Wellwisher,0.45499079951260285
 Beneficence,0.45482154191067203
well-wish,0.4544116147268465
Eudaemonics,0.45290258732790983
 beneficialness,0.45225152150969145
 Wholeness,0.45166824387388393
 betterment,0.45152134857480647
wealful,0.45123367835258044
Bliss,0.4508457439660308
Self-satisfaction,0.449099135248068
Wealthiness,0.4485180244136087
Welldoer,0.4480268699184569
 health,0.4471662036741144
welcomeness,0.4463974255482337
wholeness,0.4462552023280326
Salubrity,0.44569834249144596
 Healthy,0.44537021443095653
blessedness,0.44497761692870913
Spirituality,0.4449588547299918
Welling,0.444620917313095
Bonniness,0.4445901181228154
 unwellness,0.44429724193356185
