word,score
word,similarity
well-being,1.0
Well-being,0.92527505564929
 well-being,0.9185718489388752
 Well-being,0.8372556019461549
welfare,0.5865485049063888
healthiness,0.5861409144107933
happiness,0.585817723456598
 thrivingness,0.5736062176338783
Fellness,0.5612469314275701
weal,0.5577359006623842
 healthiness,0.5502767099914905
health,0.5449004868804822
healthfulness,0.541667106852245
Healthiness,0.5401765709236257
welfaring,0.5368769194264856
 wellfare,0.5359227283898572
thrivingness,0.5299956038618768
wellfare,0.529712060235667
Thrivingness,0.5260607936717361
weal-balanced,0.5227986483857953
well-wish,0.5217691880602506
 blessedness,0.5153697751174335
unwellness,0.5147234128729679
 Healthiness,0.5145765609283033
Welfare,0.5137585745245997
welldoing,0.5134637088070754
 healthfulness,0.5131420852535002
Happiness,0.5130945967169753
 Welfaring,0.512044981074525
Welfaring,0.5120307537113661
benevolence,0.5090185456742539
well-liking,0.508092126753519
 welfare,0.5043607686949809
Healthfulness,0.5019536375507853
 welldoing,0.5000771404643632
 Thrivingness,0.4998767844839882
welcomeness,0.4990044051464796
 welfaring,0.4954258019332905
 beneficialness,0.49495627123563357
prosperity,0.49495207617033393
beneficialness,0.4947541175237834
blessedness,0.4931454553887777
wealful,0.4926577266426184
betterness,0.492433970842183
 health,0.4915303745939562
 betterment,0.4888540680414493
Well-wish,0.4864692226520598
wholeness,0.4849160759774437
welldoer,0.48345179548909845
goodness,0.48199588746748173
Wellfare,0.4815194047833868
 healthful,0.480776220129123
 unwellness,0.48052832817173463
healthful,0.4805100670941104
positivity,0.480234364543959
 betterness,0.4795579098609961
healthsome,0.4785294918248889
wellwisher,0.478098033147401
 prosperity,0.4772768452683551
 contentment,0.4769716967169334
 welling,0.47602875705315334
contentment,0.47457219581143395
salubrity,0.47368322073804653
Blessedness,0.472645987801081
betterment,0.47114253450596
Well-liking,0.4709203327001484
Health,0.4708346097831118
being,0.46825984017878136
Unwellness,0.4676712196950279
 salubrity,0.467114980844798
 Betterness,0.46461688007726704
 wholeness,0.46454105318122096
Welldoing,0.4628111886390645
welling,0.4619702717185599
 Healthfulness,0.46163051811571376
 Welldoing,0.46156458086238783
healthfully,0.46144625063885947
 well-wish,0.46106867717298433
 healthfully,0.4607195346329113
beneficence,0.4587686814684021
morale,0.4584682284907761
bliss,0.4570571583120605
Beneficialness,0.4569688444708673
 weal-balanced,0.45638370894159264
Healthful,0.4554316809453382
unwell,0.45420221786187465
well-meaning,0.45405230030442806
flourishing,0.4532555366159973
wealthiness,0.45322193764612057
thriving,0.4525920577686375
 gladness,0.4521839985310261
 welcomeness,0.45078779432897825
 Wellfare,0.45058950909579565
 spirituality,0.44970785095139415
enjoyment,0.44913748244624335
vitality,0.4489624699489366
secureness,0.4487735180373162
 Blessedness,0.44802036912403564
Betterness,0.4478910321364212
